datetime,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m,shortwave_radiation
25/06/2022 14:00:00,5,250.34,0.23,6.6,117.3,1.68,27.19,101.6,1.44,32.0645,26.09585,10.2145,0,833.5404,21.611998,181.9091,118
25/06/2022 15:00:00,5,287.06,0.01,8.23,110.15,2.26,31.07,111.99,2.28,29.2145,30.105648,9.9145,0,833.47687,16.80857,136.73567,10
25/06/2022 16:00:00,5,303.75,0,5.83,108.72,4.59,42.71,145.51,2.75,29.3145,29.632984,9.7645,0,834.10956,14.145756,165.2564,0
25/06/2022 17:00:00,5,293.73,0,3,115.87,8.58,53.88,175.43,2.44,28.3645,29.971958,9.1145,0,834.4708,15.629971,151.07367,0
25/06/2022 18:00:00,5,277.04,0,1.78,124.45,9.78,57.31,186.05,2.15,27.9145,31.501083,9.4645,0,834.57935,17.786331,144.0578,0
25/06/2022 19:00:00,5,270.37,0,1.25,127.32,7.45,57.39,190.14,2.56,27.0645,33.107906,9.4645,0,834.0704,16.434305,151.1893,0
25/06/2022 20:00:00,5,263.69,0,1.12,120.16,5.36,56.38,191.03,3.2,26.1145,34.89654,9.4145,0,833.675,14.039999,157.3801,0
25/06/2022 21:00:00,5,250.34,0,0.96,110.15,3.76,53.44,187.63,3.32,25.2645,36.455177,9.3145,0,833.0785,12.074766,153.43501,0
25/06/2022 22:00:00,5,243.66,0,0.99,103,2.86,50.96,182.94,3.36,24.7645,37.684685,9.3645,0,832.82416,12.904882,149.8587,0
25/06/2022 23:00:00,5,236.99,0,1.12,95.84,2.35,49.49,177.53,3.48,24.3645,38.727173,9.4145,0,832.7865,13.217443,150.64235,0
26/06/2022 00:00:00,5,236.99,0,1.36,91.55,2.03,47.94,173.91,3.58,23.5645,40.634197,9.4145,0,832.6262,11.269782,153.43501,0
26/06/2022 01:00:00,5,236.99,0,1.8,87.98,1.8,46.4,169.45,3.64,23.1145,41.753178,9.4145,0,832.8102,9.605998,167.00539,6
26/06/2022 02:00:00,5,253.68,0.1,3.17,85.12,1.76,44.36,160.78,3.58,24.6145,38.409214,9.5145,0,834.1602,8.373386,154.5367,106
26/06/2022 03:00:00,5,267.03,0.52,3.86,86.55,1.91,41.87,150.76,3.26,26.7145,34.02395,9.5645,0,835.5578,8.942214,139.89915,296
26/06/2022 04:00:00,5,220.3,0.3,1.56,94.41,2.47,35.49,128.27,2.06,28.8645,30.110018,9.6145,0,836.46857,10.805998,150.01845,506
26/06/2022 05:00:00,5,213.62,0.21,1.03,100.14,3.34,33.35,119.67,1.74,30.5645,26.667713,9.2645,0,837.0604,12.074766,153.43501,698
26/06/2022 06:00:00,5,210.29,0.17,0.79,103,4.11,32.99,116.6,1.6,31.8645,23.622097,8.5645,0,837.53143,12.245293,155.69547,851
26/06/2022 07:00:00,5,201.94,0.11,0.56,113.01,3.28,29.65,101.43,1.09,33.014503,20.194866,7.2145,0,837.59064,11.113451,155.09526,953
26/06/2022 08:00:00,4,198.6,0.09,0.59,117.3,2.98,27.66,92.15,0.93,33.864502,17.548315,5.8645,0,837.16675,10.703569,160.34608,939
26/06/2022 09:00:00,4,201.94,0.07,0.68,115.87,3.16,27.87,91.43,0.99,34.364502,16.542042,5.4145,0,836.9061,11.928989,174.80566,825
26/06/2022 10:00:00,4,206.95,0.06,0.79,113.01,3.31,28.76,93.38,1.11,33.164497,18.825665,6.3145,0,836.57794,13.084402,172.09293,371
26/06/2022 11:00:00,4,211.95,0.05,0.82,108.72,3.34,30.12,95.77,1.2,32.914497,19.1579,6.3645,0,836.3735,8.913181,136.63654,321
26/06/2022 12:00:00,5,216.96,0.04,0.88,105.86,3.49,32.56,101.22,1.3,33.764503,17.22416,5.5145,0,836.03265,10.137692,163.49556,340
26/06/2022 13:00:00,5,226.97,0.04,1.09,103,3.99,36.7,113.39,1.47,32.164497,22.526506,8.1145,0,835.84186,15.141414,151.60707,285
26/06/2022 14:00:00,5,236.99,0.02,1.27,100.14,4.47,41.13,128.78,1.68,31.1645,26.11849,9.4645,0,835.85406,15.629971,141.54626,124
26/06/2022 15:00:00,5,240.33,0,1.3,97.27,4.29,42.32,132.93,1.8,29.7645,29.955954,10.3145,0,835.582,14.20062,149.53453,12
26/06/2022 16:00:00,5,236.99,0,1.22,94.41,3.61,40.79,127.49,1.85,28.6645,32.458595,10.5645,0,835.7861,15.042659,158.96242,0
26/06/2022 17:00:00,5,236.99,0,1.3,92.98,2.92,38.6,122.38,1.9,28.2145,32.8775,10.3645,0,836.22766,16.09969,153.43501,0
26/06/2022 18:00:00,5,230.31,0,1.39,90.84,2.35,36.61,118.35,1.88,27.5145,33.68164,10.1145,0,836.5428,14.654254,152.176,0
26/06/2022 19:00:00,5,233.65,0,1.54,88.69,1.91,35.57,114.22,2.06,26.9645,34.09422,9.8145,0,836.2663,12.72283,154.8852,0
26/06/2022 20:00:00,5,240.33,0,1.67,86.55,1.86,35.5,110.01,2.47,26.1645,35.980286,9.9145,0,835.77893,12.10157,157.249,0
26/06/2022 21:00:00,5,243.66,0,1.63,87.26,2.26,36.36,107.82,2.85,25.4145,38.12248,10.1145,0,835.14923,13.32,161.07526,0
26/06/2022 22:00:00,5,253.68,0,2.25,82.97,2.53,37.26,105.89,3.77,24.3645,41.96404,10.6145,0,834.86304,10.144082,152.52565,0
26/06/2022 23:00:00,5,270.37,0,3.13,75.1,2.53,38.14,104.03,4.88,22.8145,46.37978,10.7145,0,834.73016,6.725354,164.47583,0
27/06/2022 00:00:00,5,280.38,0,3.9,71.53,2.83,38.79,102.78,5.7,21.9645,49.82307,11.0145,0,834.3726,7.2805495,171.46931,0
27/06/2022 01:00:00,4,297.07,0,5.01,72.24,3.55,39.02,99.15,6.33,22.2145,48.907192,10.9645,0,835.08307,7.2805495,171.46931,6
27/06/2022 02:00:00,4,367.16,0.32,9.51,74.39,4.95,39.73,92.76,6.71,24.0645,43.298145,10.8145,0,836.53644,5.5887027,165.06853,102
27/06/2022 03:00:00,4,453.95,2.04,13.88,82.97,6.68,39.55,84.87,6.52,26.3145,35.424812,9.8145,0,837.7676,5.95906,154.98314,288
27/06/2022 04:00:00,4,287.06,0.68,4.03,118.73,6.85,30.99,73.66,3.07,28.6645,29.853416,9.3145,0,838.451,7.24486,153.43501,497
27/06/2022 05:00:00,4,270.37,0.47,2.57,130.18,5.96,31.09,76.65,2.63,30.6145,25.884232,8.8645,0,838.9192,6.725354,164.47583,690
27/06/2022 06:00:00,4,270.37,0.36,2.1,145.91,5.78,32.16,77.75,2.53,32.0145,23.343092,8.5145,0,839.02325,2.9024127,187.12492,846
27/06/2022 07:00:00,4,240.33,0.21,1.24,137.33,3.99,31.66,85.82,1.74,33.3145,19.85754,7.2145,0,838.9888,1.8,306.86996,944
27/06/2022 08:00:00,4,226.97,0.17,1.12,131.61,3.25,30.49,86.67,1.47,34.164497,17.31673,5.9145,0,838.3975,4.1046314,322.12494,864
27/06/2022 09:00:00,4,226.97,0.15,1.24,130.18,3.16,30.35,86.6,1.52,34.9645,16.055435,5.4645,0,838.1135,7.9526596,354.80566,663
27/06/2022 10:00:00,4,226.97,0.15,1.44,130.18,3.19,31.01,88.82,1.55,35.614502,15.011772,5.0145,0,837.83923,12.324414,6.70975,557
27/06/2022 11:00:00,4,230.31,0.16,1.69,128.75,3.16,31.16,89.58,1.54,35.0645,15.801362,5.3145,0,837.24207,10.587917,17.818983,415
27/06/2022 12:00:00,4,233.65,0.18,2.14,125.89,3.04,30.64,88.6,1.5,34.264503,17.220497,5.9145,0,837.52655,11.609651,150.2552,432
27/06/2022 13:00:00,4,253.68,0.22,4.28,120.16,3.16,30.05,86.03,1.77,32.914497,22.262268,8.5645,0,837.0413,19.443333,181.06088,218
27/06/2022 14:00:00,4,283.72,0.1,7.28,110.15,3.4,28.92,78.54,2.37,31.5645,24.027658,8.5645,0,836.5506,17.518356,170.53775,65
27/06/2022 15:00:00,4,287.06,0,7.28,100.14,3.13,27.26,68.89,2.82,30.7145,25.56343,8.7645,0,836.6341,11.480557,131.18582,12
27/06/2022 16:00:00,4,257.02,0,4.24,95.84,2.35,25.65,61.14,2.72,29.8645,26.749632,8.7145,0,836.88135,13.363711,152.74475,0
27/06/2022 17:00:00,4,240.33,0,2.74,98.71,2.06,25.44,59.77,2.5,29.3645,27.718142,8.8145,0,837.1337,11.090103,166.86597,0
27/06/2022 18:00:00,4,236.99,0,2.23,101.57,2,25.85,60.57,2.31,28.8645,28.243628,8.6645,0,837.38477,11.620809,163.81073,0
27/06/2022 19:00:00,4,240.33,0,2.66,100.14,1.97,26.32,60.51,2.5,28.0645,28.408604,8.0645,0,837.0683,11.966953,158.83867,0
27/06/2022 20:00:00,4,247,0,2.91,95.84,1.94,26.69,59.88,3.01,27.2645,29.068209,7.7145,0,836.33386,9.983106,154.35904,0
27/06/2022 21:00:00,4,243.66,0,2.48,92.98,1.91,26.71,59.37,3.45,25.9145,31.474863,7.7145,0,835.4029,7.754637,158.19853,0
27/06/2022 22:00:00,4,257.02,0,3.3,85.83,2.06,27.29,60.1,5.64,25.2145,32.922455,7.7645,0,835.04755,9.360001,157.3801,0
27/06/2022 23:00:00,4,280.38,0,4.67,80.82,2.41,28.16,61.66,9.12,24.1645,35.534813,7.9645,0,834.7606,7.8625183,164.05453,0
28/06/2022 00:00:00,4,303.75,0,6.25,76.53,2.8,29.03,63.17,12.29,22.4145,39.495914,7.9645,0,833.94244,6.6185193,157.61983,0
28/06/2022 01:00:00,4,347.14,0,9.51,70.81,3.34,30.04,64.83,15.71,22.2145,40.115505,8.0145,0,834.3365,6.489992,160.55988,5
28/06/2022 02:00:00,4,514.03,0.91,20.91,61.51,4.65,33.28,68.6,19.51,24.6145,34.472424,7.9145,0,835.8217,5.4833565,156.80138,101
28/06/2022 03:00:00,4,814.44,7.93,36.33,55.07,6.38,37.84,74.38,21.28,27.4145,29.010729,7.8145,0,837.24146,3.563818,135.0001,287
28/06/2022 04:00:00,4,460.62,3.21,15.08,101.57,5.6,29.96,59.83,7.09,29.8645,24.321777,7.3145,0,838.0481,2.1897945,9.462248,495
28/06/2022 05:00:00,4,393.87,1.59,7.88,133.04,5.13,31.05,62.43,4.75,31.5645,21.844374,7.1645,0,838.38586,5.904439,322.43134,688
28/06/2022 06:00:00,4,340.46,0.64,3.73,154.5,4.17,33.04,68.08,3.7,33.114502,19.14031,6.5145,0,838.3907,7.5942082,328.5705,844
28/06/2022 07:00:00,4,226.97,0.19,0.94,121.59,2.18,28.18,76.36,1.61,34.364502,15.537006,4.5145,0,838.2431,8.854829,333.43503,947
28/06/2022 08:00:00,4,200.27,0.16,0.74,111.58,1.64,26.47,80.96,1.04,35.114502,13.363996,2.9645,0,837.93475,8.311245,342.34976,988
28/06/2022 09:00:00,4,195.26,0.18,0.8,110.15,1.49,26.03,82.41,0.89,35.4645,13.015357,2.8645,0,837.34955,7.2359104,354.2895,972
28/06/2022 10:00:00,4,191.93,0.18,0.84,108.72,1.39,25.76,82.6,0.79,36.264503,12.148997,2.5145001,0,836.81055,9.693296,21.801476,881
28/06/2022 11:00:00,4,190.26,0.19,0.93,107.29,1.33,25.64,82.52,0.74,36.7145,11.602707,2.2145,0,836.1873,13.237039,22.380184,708
28/06/2022 12:00:00,4,191.93,0.2,1.21,105.86,1.31,25.52,82.01,0.72,37.114502,10.644533,1.3145001,0,835.62335,9.983106,334.35904,490
28/06/2022 13:00:00,4,196.93,0.19,1.78,103,1.36,25.54,81.71,0.75,35.364502,11.845067,1.4645001,0,835.1281,4.6938252,94.39862,326
28/06/2022 14:00:00,4,206.95,0.09,2.78,97.27,1.46,26.23,84.74,0.88,32.614502,23.57743,9.1645,0,834.64185,11.966954,136.2188,123
28/06/2022 15:00:00,4,216.96,0,3.6,89.41,1.48,27.49,90.36,1.01,31.7145,26.177433,9.9645,0,834.3712,7.42159,157.1663,12
28/06/2022 16:00:00,4,277.04,0,7.88,81.54,2.09,29.43,92.68,2.28,30.7145,28.748175,10.5145,0,835.04987,11.885453,144.86572,0
28/06/2022 17:00:00,4,360.49,0,13.19,77.25,3.25,33.28,91.41,4.02,29.7645,31.593382,11.1145,0,835.082,10.464797,153.43501,0
28/06/2022 18:00:00,4,417.23,0,15.42,80.82,4.47,39.62,90.9,5.13,28.6145,33.764812,11.1145,0,835.0117,10.636766,156.0375,0
28/06/2022 19:00:00,4,453.95,0,16.28,82.97,5.19,47.09,91.39,5.89,27.7145,35.46399,11.0645,0,834.14624,10.24578,161.56496,0
28/06/2022 20:00:00,5,453.95,0,14.22,81.54,5.25,53.1,93.87,6.9,26.9145,36.920467,10.9645,0,833.2461,8.766573,160.82089,0
28/06/2022 21:00:00,5,423.91,0,9.94,85.83,5.25,56.92,97.04,8.04,25.6645,39.748905,10.9645,0,832.2837,7.628263,160.70985,0
28/06/2022 22:00:00,5,410.56,0,7.63,90.84,5.6,59.61,99.14,9.12,24.6145,42.17384,10.9145,0,831.66797,8.373386,154.5367,0
28/06/2022 23:00:00,5,413.89,0,6.94,94.41,5.96,61.92,100.9,10.13,23.7145,44.366055,10.8645,0,831.1257,8.217153,151.1893,0
29/06/2022 00:00:00,5,427.25,0,7.2,97.27,6.38,63.91,102.82,11.02,22.5645,48.0366,11.0145,0,830.36945,7.5685663,154.65387,0
29/06/2022 01:00:00,5,460.62,0.03,9.25,97.27,6.68,65.76,105.62,11.65,23.1145,46.46205,11.0145,0,830.9012,7.24486,153.43501,5
29/06/2022 02:00:00,5,614.17,1.19,18.85,85.12,6.91,69.15,111.73,10.77,25.9145,38.775906,10.8145,0,832.4098,4.8433046,131.98714,102
29/06/2022 03:00:00,5,894.55,6.15,33.59,75.82,7.63,73.07,119.59,9.5,28.4145,32.388958,10.3145,0,834.07935,0.71999997,180,291
29/06/2022 04:00:00,5,313.76,1.09,5.48,103,3.34,41.17,115.64,1.95,30.3145,28.543661,10.0645,0,834.8533,4.1046314,322.12494,501
29/06/2022 05:00:00,5,267.03,0.63,2.96,114.44,2.29,39.15,121.76,1.41,32.0145,23.901966,8.8645,0,835.10144,8.587338,326.97614,697
29/06/2022 06:00:00,5,243.66,0.37,1.78,121.59,1.79,39.5,131.32,1.08,33.8145,18.340971,6.4645,0,835.30493,9.585739,325.71307,855
29/06/2022 07:00:00,5,188.59,0.18,0.85,120.16,0.92,30.18,111.6,0.52,35.4645,12.741345,2.5645,0,835.25934,9.585739,325.71307,959
29/06/2022 08:00:00,5,171.9,0.16,0.73,120.16,0.71,26.62,102.68,0.36,36.414497,10.403622,0.46450004,0,834.95776,8.373386,334.53668,1000
29/06/2022 09:00:00,4,166.89,0.16,0.75,118.73,0.67,25.08,98.15,0.32,36.914497,9.483164,-0.4354999,0,834.52466,7.42159,345.9637,974
29/06/2022 10:00:00,4,165.22,0.16,0.75,117.3,0.63,24.01,93.27,0.27,37.3145,8.656191,-1.3855,0,833.9599,7.928178,357.3975,887
29/06/2022 11:00:00,4,165.22,0.17,0.84,114.44,0.57,23.12,88.66,0.25,37.414497,7.9388604,-2.4854999,0,833.4208,9.007196,2.2905633,741
29/06/2022 12:00:00,4,166.89,0.18,1.08,113.01,0.54,22.92,87.52,0.24,36.8145,8.480463,-2.0355,0,833.22253,8.287822,357.5105,560
29/06/2022 13:00:00,4,180.24,0.26,2.21,110.15,0.68,24.03,93.32,0.41,36.5645,8.408966,-2.3355,0,833.1045,9.531505,349.11453,338
29/06/2022 14:00:00,5,200.27,0.16,3.77,107.29,0.86,27.02,108.59,0.71,35.864502,8.738593,-2.3355,0,832.77356,8.587338,326.97614,137
29/06/2022 15:00:00,5,208.62,0.01,4.07,103,0.91,30.51,127.25,0.93,34.764503,9.600079,-1.8855,0,832.6687,7.491114,324.78232,13
29/06/2022 16:00:00,5,343.8,0,12.51,83.68,1.76,34.69,135.02,3.48,33.114502,12.540163,0.5145,0,832.2955,4.198285,300.96368,0
29/06/2022 17:00:00,5,547.41,0,24.68,57.22,3.04,39.28,141.55,6.4,33.764503,10.262721,-1.7354999,0,833.1927,2.1897945,279.46225,0
29/06/2022 18:00:00,5,700.95,0,34.27,40.77,3.93,42.67,152.98,8.23,32.8145,10.944532,-1.5855,0,833.06915,3.5455887,156.0375,0
29/06/2022 19:00:00,5,727.65,0,38.73,36.48,3.99,43.27,159.06,9.25,28.9145,17.122795,1.5145,0,831.3293,8.089993,159.14546,0
29/06/2022 20:00:00,5,634.19,0,35.99,38.98,3.49,41.54,156.94,9.12,27.2645,30.899458,8.6145,0,830.67566,9,163.73972,0
29/06/2022 21:00:00,5,507.35,0,27.42,45.42,2.77,39.01,150.39,8.36,25.5145,46.809216,13.3145,0,829.5479,9.6932955,164.93146,0
29/06/2022 22:00:00,5,413.89,0,18.85,54.36,2.38,37.08,142.81,8.23,24.3645,52.29693,13.9645,0,829.464,9.178235,168.69011,0
29/06/2022 23:00:00,5,393.87,0,16.28,57.22,2.62,36.6,137.94,10.64,23.5645,55.58795,14.1645,0,829.30536,8.905908,165.96373,0
30/06/2022 00:00:00,5,393.87,0,15.77,60.08,3.07,36.71,134.7,13.17,22.4145,50.274586,11.5645,0,828.46686,7.4128532,150.9455,0
30/06/2022 01:00:00,5,423.91,0,17.65,61.51,3.73,37.53,133.16,15.83,22.3145,50.91646,11.6645,0,828.6644,6.439876,153.43501,5
30/06/2022 02:00:00,5,580.79,1.4,27.76,56.51,5.07,40.21,135.76,19,25.5645,40.251755,11.0645,0,830.3211,5.991594,147.26479,104
30/06/2022 03:00:00,5,894.55,9.39,40.1,55.07,6.74,44.68,141.3,20.27,28.8145,31.435032,10.2145,0,832.11273,1.8,126.86999,297
30/06/2022 04:00:00,5,1001.36,12.52,41.47,74.39,6.91,46.33,145.94,14.82,31.7645,19.818775,5.9145,0,833.6447,4.896529,342.8972,512
30/06/2022 05:00:00,5,867.84,8.38,32.22,113.01,6.14,47.12,145.82,8.99,33.8145,11.011999,-0.7355,0,834.30255,7.491114,324.78232,710
30/06/2022 06:00:00,5,614.17,3.3,16.62,161.65,4.29,47.13,138.49,5.26,35.2145,8.504207,-3.1855001,0,834.7222,8.225035,336.8014,867
30/06/2022 07:00:00,4,203.61,0.27,1.44,135.9,1.12,25.74,88.86,0.87,36.3145,7.710912,-3.6855001,0,834.9104,9.19939,329.42084,971
30/06/2022 08:00:00,4,180.24,0.19,1.04,128.75,0.8,22.3,77.25,0.54,37.164497,7.33298,-3.7354999,0,834.47516,9.686609,318.01288,1012
30/06/2022 09:00:00,4,178.58,0.18,1.19,128.75,0.81,21.88,74.97,0.54,37.5645,7.201786,-3.6855001,0,833.9097,8.913181,316.63654,986
30/06/2022 10:00:00,4,178.58,0.17,1.25,128.75,0.78,21.5,73.63,0.51,38.114502,7.016075,-3.6355,0,833.414,10.163227,337.06787,828
30/06/2022 11:00:00,4,178.58,0.18,1.34,128.75,0.75,21.2,72.41,0.51,38.664497,6.8104496,-3.6355,0,833.0005,11.928989,354.80566,688
30/06/2022 12:00:00,4,181.91,0.19,1.67,130.18,0.77,21.4,72.26,0.58,37.3145,7.8066993,-2.7855,0,832.6207,5.1919937,326.3099,532
30/06/2022 13:00:00,4,226.97,0.43,4.97,125.89,1.28,22.45,73.74,1.27,37.014503,7.876828,-2.8855,0,832.39594,1.0182338,224.9999,309
30/06/2022 14:00:00,4,293.73,0.34,9.94,113.01,1.86,24.61,77.41,2.41,36.114502,9.109085,-1.5855,0,832.2229,4.6938252,175.60138,124
30/06/2022 15:00:00,4,320.43,0.01,11.14,95.84,1.94,27,84.6,3.26,32.8145,27.451748,11.6145,0,831.9838,12.074766,153.43501,12
30/06/2022 16:00:00,4,283.72,0,7.03,83.68,1.64,29.45,92.81,3.42,29.2645,47.512516,16.9645,0,832.5021,14.693999,149.03632,0
30/06/2022 17:00:00,4,250.34,0,4.11,79.39,1.58,30.64,97.09,3.13,29.2645,42.76732,15.3145,0,833.1686,12.015589,171.38443,0
30/06/2022 18:00:00,4,233.65,0,3,78.68,1.64,30.47,96.94,2.69,28.8145,42.09771,14.6645,0,833.5286,14.182355,156.0375,0
30/06/2022 19:00:00,4,223.64,0,2.51,78.68,1.59,30,94.93,2.37,28.1145,46.60562,15.6145,0,833.0975,14.372974,157.93205,0
30/06/2022 20:00:00,4,220.3,0,2.33,77.25,1.55,30.01,93.55,2.53,26.7645,53.59039,16.564499,0,832.5053,11.440979,155.85446,0
30/06/2022 21:00:00,4,216.96,0,1.99,76.53,1.51,30.14,93.33,2.69,26.1645,56.76792,16.9145,0,832.037,9.346143,164.3577,0
30/06/2022 22:00:00,4,236.99,0,3.17,68.66,1.53,30.62,93.01,4.69,25.2145,61.598583,17.3145,0,831.5571,10.041354,165.4655,0
30/06/2022 23:00:00,4,260.35,0,4.8,61.51,1.8,31.6,95.29,7.98,24.2645,66.651566,17.6645,0,830.99115,8.766573,160.82089,0
1/7/2022 0:00,4,280.38,0,6.51,56.51,2.12,32.32,97.24,10.89,22.8145,68.93298,16.814499,0,830.1661,7.5170207,163.30067,0
1/7/2022 1:00,4,307.08,0,9,52.93,2.47,32.71,98.2,13.3,22.7145,70.45979,17.0645,0,830.2805,7.5170207,163.30067,5
1/7/2022 2:00,4,410.56,1.15,16.79,44.7,3.1,33.81,99.49,15.2,24.7645,63.074123,17.2645,0,831.7441,6.151683,159.44388,100
1/7/2022 3:00,5,627.52,8.27,25.7,41.13,4.05,35.76,102.19,15.83,27.8145,48.347015,15.9145,0,833.6969,3.8939953,123.6901,289
1/7/2022 4:00,4,347.14,2.35,9.42,87.98,3.7,31.93,99.15,4.5,30.9145,30.87753,11.7645,0,834.64746,3.8268526,131.18582,500
1/7/2022 5:00,5,330.45,1.45,6.51,115.87,3.87,33.29,100.27,3.61,33.164497,21.656364,8.3645,0,835.24194,1.484318,194.03627,697
1/7/2022 6:00,5,343.8,0.84,4.93,157.36,4.59,38.63,105.87,3.61,35.2145,14.210962,3.9145,0,835.7254,5.3999996,323.13004,854
1/7/2022 7:00,4,223.64,0.26,1.44,138.76,1.68,26.68,85.18,1.33,37.014503,9.093767,-0.9354999,0,835.7433,11.631956,338.19852,954
1/7/2022 8:00,4,200.27,0.19,0.97,131.61,1.06,21.1,66.41,0.85,37.914497,8.533197,-1.1355,0,835.4134,17.25373,336.6444,983
1/7/2022 9:00,4,191.93,0.17,0.91,127.32,0.86,18.57,57.43,0.7,38.264503,9.508408,0.61450005,0,834.99133,14.512064,330.25522,931
1/7/2022 10:00,4,193.6,0.2,1.12,125.89,0.87,18.12,55.61,0.78,38.4645,8.622239,-0.5855,0,834.1637,8.14587,315.0001,843
1/7/2022 11:00,4,210.29,0.28,1.71,125.89,1.07,19.51,60.01,1.2,38.114502,8.441148,-1.1355,0,833.6652,7.2805495,278.53067,682
1/7/2022 12:00,4,226.97,0.34,2.38,118.73,1.15,21.68,66.7,1.82,32.664497,40.391575,17.4645,0,832.66254,18.532133,172.1848,440
1/7/2022 13:00,4,236.99,0.32,2.83,98.71,1.07,24,75.62,2.25,31.4145,39.2896,15.9145,0,832.97363,21.767351,145.78424,263
1/7/2022 14:00,4,226.97,0.14,2.7,80.82,0.89,24.97,80.85,2.12,30.8145,47.029915,18.2145,0,832.76404,17.208603,142.65057,109
1/7/2022 15:00,4,216.96,0,2.25,72.96,0.75,24.69,81.59,1.84,28.3645,56.764965,18.9645,0,832.80554,17.10284,149.65683,12
1/7/2022 16:00,4,210.29,0,1.78,70.1,0.63,23.94,79.62,1.74,27.3645,59.0595,18.6645,0,833.30554,18.11841,159.04414,0
1/7/2022 17:00,4,210.29,0,1.78,67.23,0.61,23.76,79.81,1.74,27.4645,59.825447,18.9645,0,833.6884,14.003029,162.03076,0
1/7/2022 18:00,4,210.29,0,1.86,65.09,0.69,24.02,81.89,1.68,25.9145,65.74684,19.0145,0,833.6569,14.408997,167.00539,0
1/7/2022 19:00,4,213.62,0,2.14,62.23,0.84,25.31,86.51,1.74,25.9145,66.15808,19.1145,0,833.32434,12.43434,157.8905,0
1/7/2022 20:00,4,211.95,0,1.93,60.8,0.95,27.28,92.89,1.82,25.1645,68.74121,19.0145,0,832.4459,11.792404,167.66092,0
1/7/2022 21:00,5,208.62,0,1.59,60.8,1.12,29.83,102.24,1.92,24.5145,72.58288,19.2645,0,832.0322,11.503113,159.86362,0
1/7/2022 22:00,5,211.95,0,1.71,59.37,1.19,31.85,108.21,2.22,23.9645,75.25034,19.3145,0,831.5023,9.178235,168.69011,0
1/7/2022 23:00,5,216.96,0,2.08,56.51,1.16,33.54,114.73,2.66,23.3645,78.75037,19.4645,0,831.3614,9.0645685,173.15732,0
2/7/2022 0:00,5,220.3,0,2.57,53.64,1.18,34.94,121.01,3.1,22.7645,79.15736,18.9645,0,831.2192,8.766573,160.82089,0
2/7/2022 1:00,5,233.65,0,3.51,52.21,1.28,36.21,128.13,3.7,22.5145,80.87033,19.0645,0,831.3392,7.628263,160.70985,5
2/7/2022 2:00,5,270.37,0.32,6.25,50.78,1.53,37.85,131.85,3.8,23.4645,77.068436,19.2145,0,832.1598,7.0911775,156.0375,96
2/7/2022 3:00,5,300.41,1.42,6.94,57.22,1.85,37.87,131.85,3.17,25.7145,65.50029,18.7645,0,833.3895,6.297428,149.03632,280
2/7/2022 4:00,5,260.35,0.87,3.56,78.68,1.77,34.59,119.63,2.22,28.4145,51.677765,17.5145,0,833.9128,6.297428,149.03632,489
2/7/2022 5:00,5,260.35,0.59,2.61,98.71,1.86,34.63,116.9,2.28,30.7145,39.222183,15.2645,0,834.1327,4.510787,151.38963,686
2/7/2022 6:00,5,263.69,0.39,1.99,118.73,2,35.74,118.98,2.34,32.5645,31.330112,13.4145,0,834.61755,1.0182338,135.0001,843
2/7/2022 7:00,5,223.64,0.23,1.09,111.58,1.21,36.93,141.82,1.47,34.414497,22.417332,9.9145,0,834.59064,2.9024127,7.12493,944
2/7/2022 8:00,5,211.95,0.19,0.94,114.44,1.04,38.15,147.68,1.17,36.2145,15.300128,5.7645,0,834.194,8.654986,343.0724,975
2/7/2022 9:00,5,205.28,0.18,0.89,117.3,1,37.88,145.88,1.01,37.4645,13.145318,4.5645,0,833.86273,16.311613,337.9637,963
2/7/2022 10:00,5,193.6,0.14,0.72,113.01,0.76,32.95,125.24,0.74,38.264503,11.858472,3.7145,0,833.14905,16.75064,331.78275,861
2/7/2022 11:00,5,190.26,0.13,0.72,110.15,0.66,27.52,100.81,0.64,38.2145,12.358661,4.2645,0,832.4558,11.720751,317.4896,691
2/7/2022 12:00,4,193.6,0.15,0.94,107.29,0.78,26.07,94.03,0.71,35.164497,20.105675,8.9145,0,831.9398,9.793058,162.89719,512
2/7/2022 13:00,4,208.62,0.2,1.71,103,1.28,27.14,95.93,0.99,30.4645,46.495735,17.7145,0,831.34204,24.162947,146.54666,307
2/7/2022 14:00,5,216.96,0.12,2.33,87.26,1.77,29.92,103.39,1.49,30.6645,45.534077,17.5645,0,831.35657,16.08761,139.53786,128
2/7/2022 15:00,5,213.62,0,1.78,71.53,1.37,31.91,113.05,1.92,28.2145,53.785686,17.9645,0,831.3155,18.678415,152.44728,13
2/7/2022 16:00,5,206.95,0,1.21,65.09,0.77,31.53,109.69,2.12,27.4145,57.790977,18.3645,0,831.91565,19.05281,157.79648,0
2/7/2022 17:00,4,203.61,0,1.09,61.51,0.51,26.93,89.27,2.12,26.6645,61.15456,18.5645,0,832.28864,16.595179,155.65892,0
2/7/2022 18:00,4,201.94,0,1.07,61.51,0.47,21.17,66.76,1.85,25.7645,64.69672,18.6145,0,832.41736,17.072504,155.05612,0
2/7/2022 19:00,4,205.28,0,1.07,62.23,0.51,18.18,56.23,1.63,25.6645,66.10656,18.8645,0,832.36676,14.48972,153.43501,0
